event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),campaign_name,start_date,end_date,product_name,category,city
dabee8,STBLR-1,CAMP_SAN_01,P05,55,25% OFF,19,17,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru
6dae49,STBLR-1,CAMP_DIW_01,P05,55,25% OFF,117,114,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru
7641,STBLR-1,CAMP_SAN_01,P14,1020,BOGOF,97,257,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru
35e1c7,STBLR-1,CAMP_DIW_01,P14,1020,BOGOF,54,169,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru
24541f,STBLR-1,CAMP_SAN_01,P13,350,BOGOF,111,290,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru
b8269b,STBLR-1,CAMP_DIW_01,P13,350,BOGOF,77,232,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru
c6693c,STBLR-1,CAMP_SAN_01,P04,370,BOGOF,413,1102,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru
8f5618,STBLR-1,CAMP_DIW_01,P04,290,25% OFF,302,289,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru
cca40f,STBLR-1,CAMP_SAN_01,P12,62,50% OFF,73,102,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru
609bfd,STBLR-1,CAMP_DIW_01,P12,62,50% OFF,129,170,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru
2749b0,STCHE-5,CAMP_SAN_01,P11,190,50% OFF,34,39,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
817b4f,STCHE-5,CAMP_DIW_01,P11,190,50% OFF,78,92,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
7d5e81,STCHE-5,CAMP_SAN_01,P07,300,BOGOF,43,167,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Chennai
abffa2,STCHE-5,CAMP_DIW_01,P07,300,BOGOF,59,206,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Chennai
cf9994,STCHE-5,CAMP_SAN_01,P10,50,25% OFF,37,31,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
d2a08d,STCHE-5,CAMP_DIW_01,P10,65,50% OFF,141,157,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
c3b647,STCHE-5,CAMP_SAN_01,P08,1190,BOGOF,64,256,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Chennai
d88318,STCHE-5,CAMP_DIW_01,P08,1190,BOGOF,45,149,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Chennai
caa1e1,STCHE-5,CAMP_SAN_01,P03,200,BOGOF,432,1736,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
9d7bd2,STCHE-5,CAMP_DIW_01,P03,156,25% OFF,413,375,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
1d651c,STCHE-5,CAMP_SAN_01,P15,3000,500 Cashback,121,273,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
5.23E+42,STCHE-5,CAMP_DIW_01,P15,3000,500 Cashback,388,1187,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
4f40ed,STCHE-5,CAMP_SAN_01,P02,860,33% OFF,564,721,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
2ba228,STCHE-5,CAMP_DIW_01,P02,860,33% OFF,316,388,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
182caa,STCHE-5,CAMP_SAN_01,P06,415,25% OFF,39,33,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
c4b10c,STCHE-5,CAMP_DIW_01,P06,415,25% OFF,87,77,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
6a54d2,STCHE-5,CAMP_SAN_01,P01,172,33% OFF,303,360,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
d41d53,STCHE-5,CAMP_DIW_01,P01,172,33% OFF,334,424,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
3133f3,STCHE-5,CAMP_SAN_01,P09,90,25% OFF,63,53,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
bcf305,STCHE-5,CAMP_DIW_01,P09,110,50% OFF,75,80,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
32d8f2,STCHE-5,CAMP_SAN_01,P05,55,25% OFF,31,26,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
339bf7,STCHE-5,CAMP_DIW_01,P05,55,25% OFF,127,109,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
716a3b,STCHE-5,CAMP_SAN_01,P14,1020,BOGOF,130,514,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
da99ec,STCHE-5,CAMP_DIW_01,P14,1020,BOGOF,54,184,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
f7aec5,STCHE-5,CAMP_SAN_01,P13,350,BOGOF,87,341,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
e7d681,STCHE-5,CAMP_DIW_01,P13,350,BOGOF,66,226,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
7b51be,STCHE-5,CAMP_SAN_01,P04,370,BOGOF,403,1587,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
d304f9,STCHE-5,CAMP_DIW_01,P04,290,25% OFF,309,268,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
15265d,STCHE-5,CAMP_SAN_01,P12,62,50% OFF,58,65,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
1b295f,STCHE-5,CAMP_DIW_01,P12,62,50% OFF,110,130,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
950a84,STBLR-9,CAMP_SAN_01,P11,190,50% OFF,52,73,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru
35a25f,STBLR-9,CAMP_DIW_01,P11,190,50% OFF,75,98,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru
d04c7f,STBLR-9,CAMP_SAN_01,P07,300,BOGOF,40,159,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Bengaluru
951bda,STBLR-9,CAMP_DIW_01,P07,300,BOGOF,63,213,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Bengaluru
29524a,STBLR-9,CAMP_SAN_01,P10,50,25% OFF,40,36,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru
da5d21,STBLR-9,CAMP_DIW_01,P10,65,50% OFF,92,125,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru
583386,STBLR-9,CAMP_SAN_01,P08,1190,BOGOF,63,254,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Bengaluru
e39703,STBLR-9,CAMP_DIW_01,P08,1190,BOGOF,47,163,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Bengaluru
e0ef00,STBLR-9,CAMP_SAN_01,P03,200,BOGOF,309,1226,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru
79577d,STBLR-9,CAMP_DIW_01,P03,156,25% OFF,348,337,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru
5947fb,STBLR-9,CAMP_SAN_01,P15,3000,500 Cashback,118,251,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru
fb508c,STBLR-9,CAMP_DIW_01,P15,3000,500 Cashback,358,1070,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru
b0cc1e,STBLR-9,CAMP_SAN_01,P02,860,33% OFF,610,847,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru
f30579,STBLR-9,CAMP_DIW_01,P02,860,33% OFF,337,488,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru
ff9fa7,STBLR-9,CAMP_SAN_01,P06,415,25% OFF,43,40,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru
eb8939,STBLR-9,CAMP_DIW_01,P06,415,25% OFF,91,89,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru
bac74e,STBLR-9,CAMP_SAN_01,P01,172,33% OFF,319,449,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru
1e2a0e,STBLR-9,CAMP_DIW_01,P01,172,33% OFF,329,467,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru
f34069,STBLR-9,CAMP_SAN_01,P09,90,25% OFF,61,57,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru
9c74f7,STBLR-9,CAMP_DIW_01,P09,110,50% OFF,71,90,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru
811007,STBLR-9,CAMP_SAN_01,P05,55,25% OFF,27,25,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru
449732,STBLR-9,CAMP_DIW_01,P05,55,25% OFF,101,97,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru
f9d2c6,STBLR-9,CAMP_SAN_01,P14,1020,BOGOF,111,429,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru
5a6ad7,STBLR-9,CAMP_DIW_01,P14,1020,BOGOF,45,153,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru
003c65,STBLR-9,CAMP_SAN_01,P13,350,BOGOF,114,457,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru
46d57b,STBLR-9,CAMP_DIW_01,P13,350,BOGOF,94,329,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru
bfc9da,STBLR-9,CAMP_SAN_01,P04,370,BOGOF,387,1509,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru
4cf56a,STBLR-9,CAMP_DIW_01,P04,290,25% OFF,311,304,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru
4d22d1,STBLR-9,CAMP_SAN_01,P12,62,50% OFF,52,73,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru
40f110,STBLR-9,CAMP_DIW_01,P12,62,50% OFF,122,163,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru
0ae76a,STMLR-1,CAMP_SAN_01,P11,190,50% OFF,21,30,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mangalore
3ce076,STMLR-1,CAMP_DIW_01,P11,190,50% OFF,38,50,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mangalore
d85264,STMLR-1,CAMP_SAN_01,P07,300,BOGOF,30,120,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Mangalore
6c43b6,STMLR-1,CAMP_DIW_01,P07,300,BOGOF,29,97,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Mangalore
bed4b4,STMLR-1,CAMP_SAN_01,P10,50,25% OFF,13,10,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mangalore
d04921,STMLR-1,CAMP_DIW_01,P10,65,50% OFF,50,68,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mangalore
c381ea,STMLR-1,CAMP_SAN_01,P08,1190,BOGOF,27,106,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Mangalore
8f9cc5,STMLR-1,CAMP_DIW_01,P08,1190,BOGOF,29,100,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Mangalore
dbd453,STMLR-1,CAMP_SAN_01,P03,200,BOGOF,195,776,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Mangalore
4ad894,STMLR-1,CAMP_DIW_01,P03,156,25% OFF,192,165,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Mangalore
f41256,STMLR-1,CAMP_SAN_01,P15,3000,500 Cashback,58,128,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Mangalore
ef7122,STMLR-1,CAMP_DIW_01,P15,3000,500 Cashback,211,614,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Mangalore
1c3fb4,STMLR-1,CAMP_SAN_01,P02,860,33% OFF,237,327,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mangalore
c8e17c,STMLR-1,CAMP_DIW_01,P02,860,33% OFF,166,252,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mangalore
f21ef6,STMLR-1,CAMP_SAN_01,P06,415,25% OFF,18,14,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Mangalore
151c7d,STMLR-1,CAMP_DIW_01,P06,415,25% OFF,49,42,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Mangalore
8f66c3,STMLR-1,CAMP_SAN_01,P01,172,33% OFF,126,175,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mangalore
1b6084,STMLR-1,CAMP_DIW_01,P01,172,33% OFF,141,217,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mangalore
c1c42d,STMLR-1,CAMP_SAN_01,P09,90,25% OFF,28,22,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mangalore
a7c40d,STMLR-1,CAMP_DIW_01,P09,110,50% OFF,38,50,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mangalore
65a802,STMLR-1,CAMP_SAN_01,P05,55,25% OFF,13,10,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mangalore
82454e,STMLR-1,CAMP_DIW_01,P05,55,25% OFF,54,48,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mangalore
deea3e,STMLR-1,CAMP_SAN_01,P14,1020,BOGOF,51,198,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Mangalore
e7bdad,STMLR-1,CAMP_DIW_01,P14,1020,BOGOF,24,80,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Mangalore
268b09,STMLR-1,CAMP_SAN_01,P13,350,BOGOF,49,189,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mangalore
ce39e4,STMLR-1,CAMP_DIW_01,P13,350,BOGOF,42,145,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mangalore
1dd472,STMLR-1,CAMP_SAN_01,P04,370,BOGOF,220,886,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mangalore
02fe6a,STMLR-1,CAMP_DIW_01,P04,290,25% OFF,152,133,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mangalore
f3de30,STMLR-1,CAMP_SAN_01,P12,62,50% OFF,31,45,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mangalore
5f29e7,STMLR-1,CAMP_DIW_01,P12,62,50% OFF,71,90,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mangalore
a16acc,STBLR-4,CAMP_SAN_01,P11,190,50% OFF,43,59,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru
8.02E+96,STBLR-4,CAMP_DIW_01,P11,190,50% OFF,91,116,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru
20da13,STBLR-4,CAMP_SAN_01,P07,300,BOGOF,48,185,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Bengaluru
c092d4,STBLR-4,CAMP_DIW_01,P07,300,BOGOF,70,243,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Bengaluru
5a21a5,STBLR-4,CAMP_SAN_01,P10,50,25% OFF,31,26,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru
93e61f,STBLR-4,CAMP_DIW_01,P10,65,50% OFF,92,120,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru
80be79,STBLR-4,CAMP_SAN_01,P08,1190,BOGOF,39,156,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Bengaluru
14f1e9,STBLR-4,CAMP_DIW_01,P08,1190,BOGOF,49,163,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Bengaluru
3c0536,STBLR-4,CAMP_SAN_01,P03,200,BOGOF,415,1622,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru
5202ed,STBLR-4,CAMP_DIW_01,P03,156,25% OFF,306,275,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru
8e1636,STBLR-4,CAMP_SAN_01,P15,3000,500 Cashback,109,249,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru
4ad12b,STBLR-4,CAMP_DIW_01,P15,3000,500 Cashback,407,1245,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru
19352c,STBLR-4,CAMP_SAN_01,P02,860,33% OFF,501,701,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru
742ad5,STBLR-4,CAMP_DIW_01,P02,860,33% OFF,357,549,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru
3b086a,STBLR-4,CAMP_SAN_01,P06,415,25% OFF,36,29,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru
98e55f,STBLR-4,CAMP_DIW_01,P06,415,25% OFF,101,90,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru
21a8a0,STBLR-4,CAMP_SAN_01,P01,172,33% OFF,286,394,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru
f2bdcc,STBLR-4,CAMP_DIW_01,P01,172,33% OFF,337,478,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru
e918c8,STBLR-4,CAMP_SAN_01,P09,90,25% OFF,66,56,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru
24054f,STBLR-4,CAMP_DIW_01,P09,110,50% OFF,89,116,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru
432f1d,STBLR-4,CAMP_SAN_01,P05,55,25% OFF,19,15,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru
a340fc,STBLR-4,CAMP_DIW_01,P05,55,25% OFF,136,121,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru
761785,STBLR-4,CAMP_SAN_01,P14,1020,BOGOF,121,474,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru
f8b215,STBLR-4,CAMP_DIW_01,P14,1020,BOGOF,40,138,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru
6ae240,STBLR-4,CAMP_SAN_01,P13,350,BOGOF,94,371,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru
6ed2f5,STBLR-4,CAMP_DIW_01,P13,350,BOGOF,84,285,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru
368ca0,STBLR-4,CAMP_SAN_01,P04,370,BOGOF,432,1736,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru
dd2475,STBLR-4,CAMP_DIW_01,P04,290,25% OFF,325,289,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru
94102d,STBLR-4,CAMP_SAN_01,P12,62,50% OFF,64,92,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru
6046fa,STBLR-4,CAMP_DIW_01,P12,62,50% OFF,141,180,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru
4b8e08,STHYD-1,CAMP_SAN_01,P11,190,50% OFF,37,41,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad
79d01b,STHYD-1,CAMP_DIW_01,P11,190,50% OFF,61,72,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad
84dbe3,STHYD-1,CAMP_SAN_01,P07,300,BOGOF,51,140,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Hyderabad
4aa7ef,STHYD-1,CAMP_DIW_01,P07,300,BOGOF,59,176,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Hyderabad
41dc33,STHYD-1,CAMP_SAN_01,P10,50,25% OFF,36,29,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad
52d20e,STHYD-1,CAMP_DIW_01,P10,65,50% OFF,134,156,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad
4f255c,STHYD-1,CAMP_SAN_01,P08,1190,BOGOF,52,134,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Hyderabad
ca1e8f,STHYD-1,CAMP_DIW_01,P08,1190,BOGOF,54,167,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Hyderabad
136c14,STHYD-1,CAMP_SAN_01,P03,200,BOGOF,328,833,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad
12bb06,STHYD-1,CAMP_DIW_01,P03,156,25% OFF,351,319,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad
9.57E+11,STHYD-1,CAMP_SAN_01,P15,3000,500 Cashback,103,177,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad
e96e9d,STHYD-1,CAMP_DIW_01,P15,3000,500 Cashback,362,959,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad
107747,STHYD-1,CAMP_SAN_01,P02,860,33% OFF,488,580,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Hyderabad
a1624e,STHYD-1,CAMP_DIW_01,P02,860,33% OFF,351,449,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Hyderabad
4fbcf6,STHYD-1,CAMP_SAN_01,P06,415,25% OFF,27,22,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad
7ecbbb,STHYD-1,CAMP_DIW_01,P06,415,25% OFF,103,88,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad
31c430,STHYD-1,CAMP_SAN_01,P01,172,33% OFF,312,393,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad
a1e541,STHYD-1,CAMP_DIW_01,P01,172,33% OFF,311,385,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad
2cbc21,STHYD-1,CAMP_SAN_01,P09,90,25% OFF,58,47,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad
be603f,STHYD-1,CAMP_DIW_01,P09,110,50% OFF,87,92,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad
f23d14,STHYD-1,CAMP_SAN_01,P05,55,25% OFF,25,21,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad
